,userId,movieId,rating,timestamp
19374,130,153,0.5,1138998386
19375,130,165,2.0,1139003532
19376,130,173,1.0,1138999624
19377,130,193,0.5,1139000278
19378,130,216,3.0,1139000192
19379,130,223,3.0,1138999377
19380,130,231,3.5,1138999284
19381,130,235,0.5,1138998368
19382,130,246,4.0,1139002230
19383,130,260,4.5,1138997369
19384,130,266,2.5,1138999494
19385,130,272,3.5,1138999984
19386,130,288,1.0,1138999363
19387,130,293,4.0,1138997798
19388,130,300,3.5,1138999359
19389,130,303,3.5,1139000274
19390,130,315,3.5,1138998393
19391,130,316,2.0,1138999234
19392,130,318,3.5,1138985739
19393,130,333,1.5,1140723852
19394,130,337,4.0,1138999509
19395,130,339,3.5,1138999338
19396,130,349,3.0,1138999240
19397,130,353,3.5,1138998345
19398,130,356,3.5,1138998954
19399,130,364,3.5,1138998339
19400,130,367,2.5,1138999304
19401,130,368,3.0,1139003169
19402,130,377,3.0,1138999246
19403,130,380,3.5,1149644358
19404,130,410,2.5,1138999426
19405,130,423,2.0,1139003970
19406,130,442,1.0,1138998357
19407,130,454,2.5,1138998351
19408,130,457,4.0,1138998578
19409,130,475,3.5,1139000027
19410,130,480,3.0,1138999196
19411,130,497,4.0,1138998334
19737,131,306,5.0,992234269
19738,131,307,5.0,992234780
19739,131,355,3.0,992138514
19740,131,356,5.0,992138595
19781,132,126,4.0,1283414558
19782,132,153,3.5,1285244965
19783,132,296,4.5,1284656495
19784,132,356,4.5,1284656497
19785,132,364,3.0,1285312208
19786,132,377,2.0,1285312185
19875,133,47,2.5,1416147036
19876,133,110,2.5,1416147058
19877,133,111,0.5,1416151676
19878,133,215,1.0,1416148560
19879,133,247,1.0,1416148907
19880,133,296,4.0,1416147064
19881,133,318,2.5,1416146851
19882,133,356,3.5,1416147092
20053,134,1,3.5,1361244876
20054,134,2,4.5,1361245855
20055,134,5,1.0,1361244162
20056,134,10,4.0,1361245744
20057,134,16,4.0,1361245969
20058,134,19,2.0,1361245876
20059,134,29,5.0,1361244735
20060,134,32,4.5,1361244318
20061,134,36,4.0,1361245841
20062,134,39,3.5,1361245791
20063,134,47,4.5,1361245167
20064,134,110,3.0,1361245653
20065,134,141,5.0,1361245810
20066,134,145,1.0,1361244182
20067,134,153,3.0,1361246182
20068,134,165,4.0,1361246178
20069,134,196,2.0,1361244165
20070,134,223,3.0,1361245161
20071,134,231,2.5,1361245725
20072,134,253,4.0,1361245770
20073,134,260,3.5,1361245346
20074,134,292,4.5,1361245780
20075,134,293,5.0,1361245227
20076,134,296,4.5,1361245254
20077,134,300,4.0,1361245883
20078,134,316,4.5,1361245717
20079,134,317,2.5,1361246029
20080,134,318,4.0,1361245496
20081,134,319,4.5,1361246780
20082,134,329,4.0,1361245761
20083,134,342,4.0,1361244190
20084,134,344,2.5,1361245689
20085,134,349,4.0,1361245733
20086,134,356,4.0,1361245469
20087,134,364,3.0,1361246175
20088,134,367,2.0,1361246185
20089,134,377,3.5,1361245691
20090,134,440,4.0,1361245940
20091,134,457,4.5,1361245658
20092,134,480,5.0,1361244829
20093,134,485,2.0,1361244151
20094,134,494,3.0,1361244172
20364,135,10,3.0,844995924
20365,135,18,4.0,844996129
20366,135,20,3.0,844995987
20367,135,21,3.0,844995924
20368,135,27,3.0,844996094
20369,135,65,1.0,844996036
20370,135,102,3.0,844996094
20371,135,104,3.0,844995987
20372,135,121,4.0,844996191
20373,135,135,1.0,844996017
20374,135,209,3.0,844996159
20386,136,1,4.5,1405977265
20387,136,104,4.5,1405977509
20388,136,260,4.5,1405975997
20389,136,318,4.0,1405975931
20390,136,364,4.5,1405977316
20436,137,10,4.0,946411786
20437,137,32,5.0,946412547
20438,137,50,5.0,946412158
20439,137,60,3.0,946411893
20440,137,260,5.0,946412230
20441,137,296,5.0,946412180
20442,137,349,4.0,946411786
20443,137,364,5.0,946412403
20444,137,367,5.0,946412262
20445,137,380,5.0,946411809
20516,138,1,2.0,1440379001
20517,138,50,4.0,1440379088
20518,138,260,4.0,1440379476
20519,138,296,4.5,1440379472
20520,138,318,4.5,1440379086
20521,138,356,4.0,1440378996
20522,138,480,2.5,1440378998
20597,139,110,3.5,1066860908
20598,139,318,3.5,1066860904
20599,139,333,4.0,1066860647
20600,139,342,4.5,1066860617
20601,139,480,4.5,1066861186
20665,140,5,4.5,1398068239
20666,140,60,2.0,1398068334
20667,140,216,1.0,1398068296
20668,140,256,3.5,1398068279
20669,140,267,3.5,1398068429
20670,140,318,5.0,1398068779
20671,140,342,0.5,1398068255
20672,140,356,4.5,1398069548
20673,140,364,4.0,1398069877
20711,141,318,5.0,944933710
20712,141,349,4.0,956540824
20713,141,356,3.0,944933710
20714,141,480,4.0,944933847
20742,142,1,4.0,997731606
20743,142,150,3.0,997098002
20744,142,260,2.0,997731322
20745,142,296,2.0,997731488
20746,142,344,1.0,997097547
20747,142,356,3.0,997097201
20803,143,47,4.5,1149649707
20804,143,101,5.0,1149650173
20805,143,160,1.5,1149647922
20806,143,173,2.0,1149648223
20807,143,225,1.0,1149648213
20808,143,296,4.0,1149649318
20809,143,318,4.5,1149651150
20810,143,353,3.0,1149647927
20811,143,356,5.0,1149649352
20812,143,370,1.5,1149648270
20813,143,432,1.0,1149648209
20814,143,480,3.0,1149649360
20880,144,10,5.0,837455462
20881,144,21,2.0,837455574
20882,144,32,5.0,837455646
20883,144,39,3.0,837455602
20884,144,47,4.0,837455508
20885,144,150,3.0,837455152
20886,144,153,3.0,837455212
20887,144,165,4.0,837455201
20888,144,185,2.0,837455463
20889,144,225,4.0,837455538
20890,144,253,3.0,837455463
20891,144,266,4.0,837455648
20892,144,282,2.0,837455702
20893,144,288,3.0,837455510
20894,144,292,3.0,837455389
20895,144,296,5.0,837455154
20896,144,315,3.0,837455702
20897,144,316,3.0,837455360
20898,144,329,3.0,837455359
20899,144,337,4.0,837455765
20900,144,344,3.0,837455207
20901,144,349,5.0,837455205
20902,144,356,3.0,837455538
20903,144,364,5.0,837455538
20904,144,377,5.0,837455646
20905,144,380,3.0,837455155
20906,144,410,2.0,837455505
20907,144,420,1.0,837455574
20908,144,432,2.0,837455642
20909,144,434,3.0,837455389
20910,144,454,5.0,837455537
20911,144,457,5.0,837455389
20912,144,480,4.0,837455574
20921,145,10,5.0,845421721
20922,145,19,5.0,845421886
20923,145,32,5.0,845421966
20924,145,47,5.0,845421789
20925,145,110,4.0,845421721
20926,145,150,3.0,845421514
20927,145,153,5.0,845421597
20928,145,161,5.0,845421721
20929,145,165,5.0,845421597
20930,145,185,5.0,845421758
20931,145,208,3.0,845421721
20932,145,225,5.0,845421966
20933,145,231,5.0,845421636
20934,145,253,3.0,845421758
20935,145,292,4.0,845421721
20936,145,296,3.0,845421514
20937,145,300,1.0,845421838
20938,145,316,5.0,845421676
20939,145,317,5.0,845421966
20940,145,329,3.0,845421636
20941,145,344,5.0,845421597
20942,145,356,5.0,845421676
20943,145,364,5.0,845421789
20944,145,367,5.0,845421838
20945,145,377,5.0,845421789
20946,145,380,5.0,845421515
20947,145,410,4.0,845421838
20948,145,434,5.0,845421676
20949,145,480,5.0,845421676
20959,146,1,5.0,1256071139
20960,146,150,4.0,1256071106
20961,146,153,2.0,1256071554
20962,146,165,3.0,1256071535
20963,146,260,5.0,1256071143
20964,146,318,4.5,1256071030
20965,146,344,2.5,1256071403
20966,146,356,4.0,1256071022
20967,146,364,5.0,1256071598
20968,146,377,2.5,1256071385
20969,146,380,2.5,1256071313
20970,146,435,3.0,1256070632
20971,146,457,4.0,1256071062
20972,146,480,4.0,1256071213
20973,146,494,3.5,1256070637
21032,147,50,5.0,1405201558
21033,147,111,5.0,1405202753
21034,147,207,3.5,1405201255
21035,147,296,5.0,1405201686
21036,147,381,3.5,1405201272
21070,148,29,3.5,1059603929
21071,148,32,4.0,1059603935
21072,148,40,4.5,1059507590
21073,148,52,4.0,1059504972
21074,148,58,4.0,1059504946
21075,148,145,2.0,1059530841
21076,148,172,2.5,1059504993
21077,148,185,3.0,1059604099
21078,148,232,4.5,1059603866
21079,148,329,4.0,1059604036
21080,148,364,4.0,1059604221
21081,148,480,4.5,1059604007
21082,148,492,3.5,1059604535
21202,149,1,3.0,1436919660
21203,149,39,3.5,1436923278
21204,149,47,3.5,1436922267
21205,149,50,3.0,1436922260
21206,149,104,1.0,1436923406
21207,149,231,4.0,1436923238
21208,149,253,3.5,1436920137
21209,149,260,3.5,1436919731
21210,149,293,4.5,1436922129
21211,149,296,4.0,1436923208
21212,149,318,4.5,1436919800
21213,149,337,3.5,1436923463
21214,149,356,3.5,1436919682
21215,149,480,2.0,1436919678
21433,150,1,3.0,1114306148
21434,150,2,3.0,1114306834
21435,150,5,2.5,1114308628
21436,150,10,4.0,1114306741
21437,150,19,3.0,1114305732
21438,150,21,3.5,1338710602
21439,150,23,2.0,1114307220
21440,150,25,4.0,1114306776
21441,150,31,2.5,1130905954
21442,150,39,2.5,1114306777
21443,150,44,1.0,1114308273
21444,150,45,1.5,1113906883
21445,150,50,4.5,1114306168
21446,150,60,2.5,1114309836
21447,150,69,2.5,1114307227
21448,150,70,2.5,1113906876
21449,150,71,3.0,1114310004
21450,150,95,3.0,1116309622
21451,150,104,5.0,1114307365
21452,150,110,4.5,1113907087
21453,150,112,4.0,1140424494
21454,150,145,2.5,1116309027
21455,150,153,3.0,1114306717
21456,150,165,3.5,1113907638
21457,150,170,2.5,1140424747
21458,150,172,1.0,1113906767
21459,150,174,3.0,1114307200
21460,150,180,3.0,1114306408
21461,150,185,3.5,1114306762
21462,150,196,1.5,1113907546
21463,150,208,0.5,1114306763
21464,150,216,4.5,1114308366
21465,150,227,2.5,1114307190
21466,150,231,3.0,1114306739
21467,150,256,2.0,1113907543
21468,150,260,4.5,1113907415
21469,150,288,3.0,1114306793
21470,150,292,3.0,1116309076
21471,150,296,4.5,1113907407
21472,150,316,4.0,1114306719
21473,150,318,5.0,1113907633
21474,150,327,2.0,1114307194
21475,150,333,3.0,1114307088
21476,150,339,1.5,1130906351
21477,150,342,1.0,1113906795
21478,150,344,3.5,1113907646
21479,150,349,4.0,1114306193
21480,150,356,4.5,1113907410
21481,150,364,3.0,1114306733
21482,150,367,3.0,1114306743
21483,150,376,4.0,1130905961
21484,150,377,3.5,1114306710
21485,150,380,4.0,1114306685
21486,150,432,2.0,1114309590
21487,150,435,2.5,1114309597
21488,150,442,1.5,1140424503
21489,150,457,4.0,1113907785
21490,150,480,3.5,1114306136
21846,151,2,4.0,847296918
21847,151,10,5.0,847296716
21848,151,19,3.0,847296838
21849,151,21,5.0,847296838
21850,151,32,5.0,847296863
21851,151,34,3.0,847296802
21852,151,39,3.0,847296863
21853,151,47,5.0,847296774
21854,151,50,3.0,847296838
21855,151,95,3.0,847297041
21856,151,110,4.0,847296748
21857,151,150,5.0,847296585
21858,151,153,1.0,847296625
21859,151,160,3.0,847296891
21860,151,161,5.0,847296716
21861,151,165,4.0,847296624
21862,151,173,1.0,847296918
21863,151,185,3.0,847296716
21864,151,208,4.0,847296716
21865,151,225,3.0,847296838
21866,151,231,4.0,847296653
21867,151,253,3.0,847296748
21868,151,266,3.0,847296891
21869,151,288,4.0,847296748
21870,151,292,4.0,847296686
21871,151,296,5.0,847296586
21872,151,300,3.0,847296802
21873,151,315,2.0,847296945
21874,151,316,5.0,847296653
21875,151,317,3.0,847296891
21876,151,329,5.0,847296686
21877,151,339,3.0,847296716
21878,151,344,3.0,847296625
21879,151,349,4.0,847296653
21880,151,350,4.0,847296918
21881,151,356,5.0,847296653
21882,151,357,5.0,847296863
21883,151,364,5.0,847296775
21884,151,367,3.0,847296774
21885,151,377,5.0,847296775
21886,151,380,4.0,847296586
21887,151,410,3.0,847296802
21888,151,420,3.0,847296863
21889,151,432,2.0,847296918
21890,151,434,4.0,847296686
21891,151,435,5.0,847296891
21892,151,440,3.0,847296891
21893,151,442,4.0,847296945
21894,151,454,4.0,847296748
21895,151,457,5.0,847296624
21896,151,474,4.0,847296945
21897,151,480,5.0,847296686
21910,152,1,3.5,1335947960
21911,152,6,4.0,1335948353
21912,152,10,1.5,1335948177
21913,152,21,3.5,1335948369
21914,152,25,0.5,1335948417
21915,152,32,5.0,1335947997
21916,152,47,5.0,1335948042
21917,152,50,5.0,1335948008
21918,152,95,3.5,1335948357
21919,152,110,0.5,1335947944
21920,152,111,3.5,1335948381
21921,152,135,1.5,1335899920
21922,152,150,3.5,1335947956
21923,152,161,4.0,1335948346
21924,152,185,1.5,1335948277
21925,152,208,1.5,1335948220
21926,152,231,2.0,1335948114
21927,152,253,2.0,1335948227
21928,152,260,4.0,1335947940
21929,152,288,2.0,1335948404
21930,152,293,4.0,1335948387
21931,152,296,4.5,1335947920
21932,152,316,4.0,1335948100
21933,152,318,4.0,1335947939
21934,152,349,3.0,1335948140
21935,152,356,3.0,1335900437
21936,152,357,3.5,1335948229
21937,152,367,4.0,1335948107
21938,152,377,3.5,1335948034
21939,152,380,3.5,1335947993
21940,152,434,1.5,1335948250
21941,152,454,3.5,1335948259
21942,152,457,4.0,1335947953
21943,152,480,3.0,1335947928
22128,153,1,5.0,1046739645
22129,153,32,5.0,1046740237
22130,153,34,4.0,1046739068
22131,153,110,3.0,1046738981
22132,153,147,4.0,1046739545
22133,153,170,5.0,1046739505
22134,153,224,3.0,1046739844
22135,153,296,5.0,1046740124
22136,153,306,5.0,1046740081
22137,153,307,5.0,1046740081
22138,153,489,3.0,1046739156
22179,154,1,4.0,850917310
22180,154,3,4.0,850917346
22181,154,5,3.0,850917346
22182,154,7,3.0,850917346
22183,154,18,5.0,850917480
22184,154,52,5.0,850917383
22185,154,62,3.0,850917310
22186,154,85,4.0,850917507
22187,154,92,3.0,850917507
22188,154,107,4.0,850917436
22205,155,32,3.0,943350048
22206,155,110,4.0,943350687
22207,155,198,4.0,943350250
22208,155,260,5.0,943350048
22209,155,480,2.0,943350184
22256,156,36,5.0,1277430241
22257,156,372,4.0,1277429637
22258,156,485,3.5,1277429506
22301,157,1,3.5,1291598726
22302,157,2,2.5,1291654669
22303,157,10,3.5,1291598989
22304,157,12,2.0,1291598164
22305,157,32,4.0,1308343617
22306,157,34,1.0,1323623560
22307,157,47,3.5,1292893066
22308,157,50,4.0,1323549288
22309,157,160,3.0,1293113893
22310,157,165,3.0,1291598753
22311,157,208,2.0,1365940346
22312,157,235,4.5,1291599967
22313,157,260,3.5,1291598691
22314,157,267,2.5,1291598182
22315,157,293,4.5,1291599434
22316,157,296,4.0,1293212841
22317,157,316,3.0,1365939855
22318,157,344,1.0,1365940218
22319,157,367,1.0,1365940267
22320,157,370,2.5,1292452031
22321,157,377,3.0,1292893321
22322,157,466,2.5,1292452011
22323,157,480,3.0,1365940159
22324,157,485,2.5,1293113928
22627,158,319,4.0,1231502686
22628,158,327,2.0,1231502691
22629,158,481,3.5,1231502746
22648,159,10,2.5,1183519921
22649,159,25,4.5,1183519288
22650,159,34,2.0,1183519883
22651,159,47,3.5,1183519855
22652,159,50,4.5,1183519004
22653,159,62,3.5,1183519692
22654,159,72,0.5,1183519180
22655,159,76,3.0,1183518573
22656,159,110,4.0,1183519810
22657,159,111,4.0,1183518995
22658,159,150,3.5,1183519814
22659,159,165,3.5,1183519849
22660,159,180,3.0,1183519514
22661,159,231,1.5,1183519900
22662,159,253,1.5,1183519943
22663,159,260,5.0,1183518958
22664,159,265,4.0,1183519388
22665,159,296,4.5,1183518896
22666,159,318,5.0,1183518940
22667,159,329,2.5,1183519918
22668,159,344,2.0,1183519845
22669,159,349,2.0,1183519867
22670,159,356,4.0,1183519794
22671,159,364,3.5,1183519399
22672,159,367,1.5,1183519905
22673,159,377,3.0,1183519839
22674,159,380,3.0,1183519821
22675,159,434,0.5,1183519940
22676,159,457,3.0,1183519802
22677,159,480,4.0,1183519798
22678,159,491,1.5,1183518385
22679,159,497,3.5,1183519707
22796,160,34,2.0,974256306
22797,160,36,4.0,974256106
22798,160,111,4.0,974255599
22799,160,280,5.0,974258204
22800,160,318,5.0,974256031
22801,160,339,4.0,974256766
22802,160,350,4.0,974258113
22803,160,356,5.0,974256558
22804,160,454,4.0,974258259
22805,160,457,5.0,974258079
22806,160,490,4.0,974258351
22896,161,2,4.0,837629692
22897,161,10,4.0,837629446
22898,161,11,4.0,837629659
22899,161,17,5.0,837629711
22900,161,21,3.0,837629516
22901,161,25,3.0,837629819
22902,161,31,3.0,837629820
22903,161,32,3.0,837629562
22904,161,36,4.0,837629925
22905,161,39,3.0,837629544
22906,161,44,3.0,837629757
22907,161,47,4.0,837629464
22908,161,48,3.0,837629866
22909,161,62,4.0,837629820
22910,161,95,4.0,837629733
22911,161,141,5.0,837629733
22912,161,145,3.0,837630800
22913,161,150,4.0,837629353
22914,161,153,3.0,837629381
22915,161,158,4.0,837629757
22916,161,160,3.0,837629544
22917,161,161,5.0,837629427
22918,161,163,4.0,837630040
22919,161,165,3.0,837629381
22920,161,172,4.0,837629757
22921,161,173,3.0,837629586
22922,161,181,3.0,837630800
22923,161,185,4.0,837629446
22924,161,204,3.0,837629733
22925,161,224,3.0,837629820
22926,161,225,4.0,837629488
22927,161,227,3.0,837629973
22928,161,231,3.0,837629407
22929,161,236,3.0,837629615
22930,161,237,3.0,837629940
22931,161,252,4.0,837629692
22932,161,256,3.0,837629757
22933,161,261,3.0,837629733
22934,161,266,4.0,837629562
22935,161,277,3.0,837629896
22936,161,292,4.0,837629427
22937,161,293,3.0,837629711
22938,161,296,3.0,837629353
22939,161,300,4.0,837629464
22940,161,315,3.0,837629586
22941,161,316,3.0,837629406
22942,161,317,3.0,837629516
22943,161,318,5.0,837629406
22944,161,329,3.0,837629406
22945,161,337,3.0,837629692
22946,161,339,3.0,837629446
22947,161,344,4.0,837629381
22948,161,349,3.0,837629381
22949,161,350,5.0,837629659
22950,161,356,4.0,837629488
22951,161,357,5.0,837629692
22952,161,364,3.0,837629516
22953,161,367,3.0,837629516
22954,161,368,5.0,837630040
22955,161,370,3.0,837630800
22956,161,377,5.0,837629562
22957,161,380,4.0,837629354
22958,161,410,5.0,837629464
22959,161,420,3.0,837629544
22960,161,434,3.0,837629427
22961,161,440,4.0,837629586
22962,161,442,3.0,837629711
22963,161,454,4.0,837629488
22964,161,457,5.0,837629427
22965,161,474,4.0,837629866
22966,161,480,4.0,837629488
22967,161,485,3.0,837630094
22986,162,3,2.0,852791965
22987,162,5,4.0,852791965
22988,162,6,3.0,852791965
22989,162,7,3.0,852791965
22990,162,17,4.0,852792058
22991,162,36,3.0,852791965
22992,162,52,5.0,852791994
22993,162,62,5.0,852792058
22994,162,64,3.0,852792308
22995,162,100,3.0,852792221
22996,162,118,3.0,852792392
22997,162,140,4.0,852792019
22998,162,141,5.0,852792058
22999,162,376,4.0,852791965
23000,162,494,3.0,852792107
23016,163,1,3.0,1390767736
23017,163,19,0.5,1390776289
23018,163,110,4.0,1390766930
23019,163,150,4.5,1390766905
23020,163,153,0.5,1390767109
23021,163,260,4.0,1390766833
23022,163,296,3.0,1390766954
23023,163,318,5.0,1294084408
23024,163,344,1.5,1390767810
23025,163,356,5.0,1294158771
23026,163,367,2.0,1390767129
23027,163,457,4.0,1390766921
23028,163,480,3.5,1390766825
23097,164,1,3.5,1179531301
23098,164,10,4.0,1182287578
23099,164,104,4.0,1180653733
23100,164,110,3.0,1182619735
23101,164,111,4.5,1182619786
23102,164,223,4.5,1182287392
23103,164,231,2.0,1179531233
23104,164,260,3.0,1179531305
23105,164,293,4.0,1178928230
23106,164,296,4.5,1182619724
23107,164,317,1.0,1178927026
23108,164,318,4.5,1182619722
23109,164,364,4.0,1179530417
23110,164,441,4.0,1182287459
23111,164,480,3.0,1182620144
23179,165,1,2.5,1111482682
23180,165,2,3.0,1111981462
23181,165,3,2.5,1111981538
23182,165,10,2.5,1111482847
23183,165,19,1.0,1111482570
23184,165,21,2.5,1111479425
23185,165,22,3.5,1111479044
23186,165,31,3.5,1111981801
23187,165,44,4.0,1111482102
23188,165,47,3.5,1111479971
23189,165,50,2.0,1111482816
23190,165,62,3.5,1111981437
23191,165,70,5.0,1111480089
23192,165,81,3.0,1111482441
23193,165,104,4.0,1111482096
23194,165,110,4.5,1111912930
23195,165,111,4.0,1111981448
23196,165,112,2.0,1111981621
23197,165,145,3.5,1111981751
23198,165,158,2.0,1111479041
23199,165,163,4.0,1111981715
23200,165,165,5.0,1111612298
23201,165,173,1.5,1111981610
23202,165,181,1.0,1111482443
23203,165,185,2.5,1111482873
23204,165,196,2.0,1111981642
23205,165,198,3.0,1111479127
23206,165,216,3.5,1111981940
23207,165,225,2.0,1111981559
23208,165,231,4.0,1111482094
23209,165,246,3.0,1111980924
23210,165,276,2.0,1111982099
23211,165,280,3.5,1111982190
23212,165,292,3.0,1111482854
23213,165,293,5.0,1111479305
23214,165,296,3.5,1111480525
23215,165,317,2.5,1111981484
23216,165,318,4.0,1111479639
23217,165,322,4.5,1111609877
23218,165,338,2.0,1111982333
23219,165,339,2.5,1111482645
23220,165,344,4.0,1111482800
23221,165,350,3.0,1111482557
23222,165,356,3.5,1111480611
23223,165,364,3.5,1111482824
23224,165,367,3.5,1111482856
23225,165,370,3.0,1111981697
23226,165,377,3.0,1111480633
23227,165,380,4.0,1111480618
23228,165,393,1.0,1111611009
23229,165,413,3.0,1111982342
23230,165,424,3.5,1111610567
23231,165,428,3.0,1111480423
23232,165,432,2.0,1111981613
23233,165,434,2.0,1111482554
23234,165,442,2.5,1111981478
23235,165,457,3.0,1111479900
23236,165,466,4.0,1111482079
23237,165,470,3.0,1111612047
23238,165,480,3.0,1111480613
23239,165,485,3.5,1111482300
23666,166,34,4.0,1064888506
23667,166,147,4.5,1064888637
23668,166,163,3.5,1064888606
23669,166,293,4.5,1064888812
23670,166,342,4.0,1064887336
23671,166,356,4.0,1064889082
23672,166,376,4.0,1064887032
23673,166,435,0.5,1064886959
23674,166,480,3.5,1064889111
23722,167,480,5.0,954114978
23746,168,1,5.0,848866772
23747,168,4,3.0,848879299
23748,168,20,2.0,848879311
23749,168,21,4.0,848879039
23750,168,32,3.0,848866720
23751,168,39,4.0,848866720
23752,168,50,4.0,848866691
23753,168,93,2.0,848879389
23754,168,110,3.0,848866642
23755,168,111,5.0,848866943
23756,168,122,3.0,848879277
23757,168,145,3.0,848879177
23758,168,150,4.0,848866570
23759,168,151,3.0,848879076
23760,168,153,3.0,848866602
23761,168,163,3.0,848879158
23762,168,164,3.0,848879389
23763,168,165,3.0,848866602
23764,168,173,1.0,848866744
23765,168,175,3.0,848879449
23766,168,196,2.0,848879076
23767,168,198,2.0,848879256
23768,168,204,3.0,848879090
23769,168,217,3.0,848879608
23770,168,225,3.0,848866720
23771,168,227,2.0,848879167
23772,168,234,2.0,848879242
23773,168,235,4.0,848866964
23774,168,237,3.0,848879151
23775,168,252,3.0,848879090
23776,168,255,1.0,848879412
23777,168,259,3.0,848879449
23778,168,260,5.0,848879311
23779,168,269,4.0,848879781
23780,168,287,3.0,848879874
23781,168,288,3.0,848866666
23782,168,292,3.0,848866631
23783,168,296,4.0,848866570
23784,168,300,4.0,848866683
23785,168,318,5.0,848866631
23786,168,322,4.0,848879585
23787,168,329,3.0,848866631
23788,168,333,2.0,848879115
23789,168,356,4.0,848866615
23790,168,357,3.0,848866720
23791,168,358,2.0,848879527
23792,168,364,4.0,848866666
23793,168,371,3.0,848879231
23794,168,377,4.0,848866653
23795,168,378,3.0,848879424
23796,168,380,3.0,848866570
23797,168,384,3.0,848879761
23798,168,391,3.0,848879900
23799,168,410,3.0,848866683
23800,168,417,4.0,848879377
23801,168,419,1.0,848879222
23802,168,420,1.0,848866720
23803,168,426,3.0,848879364
23804,168,427,3.0,848879256
23805,168,428,3.0,848879489
23806,168,432,3.0,848866744
23807,168,434,3.0,848866631
23808,168,440,4.0,848866730
23809,168,442,3.0,848866757
23810,168,445,3.0,848879489
23811,168,450,2.0,848879449
23812,168,454,3.0,848866653
23813,168,457,4.0,848866602
23814,168,474,4.0,848866744
23815,168,485,2.0,848879115
23816,168,489,2.0,848879333
23817,168,493,4.0,848879513
23862,169,1,4.0,1234228717
23863,169,60,1.5,1234227391
23864,169,262,3.5,1234228429
23865,169,274,2.0,1234227686
23975,170,29,2.5,1220532219
24001,171,16,5.0,950556329
24002,171,47,4.0,950996333
24003,171,110,5.0,950556269
24004,171,111,5.0,950556231
24005,171,223,5.0,950556680
24006,171,296,5.0,950996299
24049,172,17,4.0,843290928
24050,172,32,3.0,843290818
24051,172,34,3.0,843290717
24052,172,50,5.0,843290785
24053,172,107,5.0,843291455
24054,172,141,3.0,843291407
24055,172,150,4.0,843290451
24056,172,296,5.0,843290451
24057,172,300,4.0,843290752
24058,172,318,4.0,843290567
24059,172,356,3.0,843290566
24060,172,364,3.0,843290717
24061,172,377,3.0,843290752
24062,172,457,4.0,843290534
24063,172,480,3.0,843290645
24073,173,1,4.0,875357598
24074,173,6,5.0,875357288
24075,173,32,4.0,875356677
24076,173,40,4.0,875356897
24077,173,62,4.0,875460345
24078,173,100,4.0,876821498
24079,173,107,3.0,875357448
24080,173,112,4.0,875460476
24081,173,260,5.0,875356589
24082,173,494,4.0,876821269
24113,174,48,4.5,1109621256
24114,174,163,1.5,1109621187
24115,174,168,4.0,1109621240
24116,174,172,2.0,1109621197
24117,174,186,3.5,1109621215
24118,174,246,1.0,1109621190
24119,174,342,2.5,1109621247
24120,174,370,3.5,1109621206
24134,175,1,4.0,1052837092
24135,175,47,4.0,1052884279
24136,175,48,3.0,1052884607
24137,175,73,4.0,1052884561
24138,175,95,4.0,1052836094
24139,175,107,4.0,1052884580
24140,175,199,4.0,1052883340
24141,175,260,5.0,1052836298
24142,175,261,4.0,1052836837
24143,175,262,5.0,1052836450
24144,175,276,2.0,1052836139
24145,175,296,5.0,1052836094
24146,175,308,3.0,1052884351
24147,175,364,4.0,1052884561
24148,175,480,4.0,1052884652
24259,176,1,2.0,1340720798
24260,176,2,3.0,1341047637
24261,176,19,2.0,1340915742
24262,176,34,2.0,1341001737
24263,176,39,1.0,1341002026
24264,176,48,3.0,1341050021
24265,176,253,2.0,1340720267
24266,176,260,4.0,1340714702
24267,176,296,4.0,1368312442
24268,176,337,2.5,1341051741
24269,176,344,2.0,1340915739
24270,176,364,3.0,1341048908
24271,176,480,2.5,1340915680
24515,177,1,5.0,907515679
24516,177,2,5.0,907380055
24517,177,6,5.0,907380682
24518,177,10,4.0,907380744
24519,177,18,4.0,907380994
24520,177,22,4.0,907380781
24521,177,23,3.0,907380781
24522,177,32,4.0,907380000
24523,177,47,5.0,907380653
24524,177,50,5.0,907380653
24525,177,66,1.0,907380378
24526,177,70,4.0,907380745
24527,177,76,2.0,907380055
24528,177,89,4.0,907380994
24529,177,95,4.0,907380781
24530,177,107,3.0,907380964
24531,177,111,4.0,907380710
24532,177,150,5.0,907380653
24533,177,160,2.0,907380369
24534,177,161,4.0,907380781
24535,177,163,4.0,907380964
24536,177,164,4.0,907380964
24537,177,165,5.0,907380918
24538,177,170,4.0,907381025
24539,177,172,4.0,907380321
24540,177,173,3.0,907380056
24541,177,185,4.0,907380138
24542,177,196,3.0,907380056
24543,177,198,5.0,907380055
24544,177,200,4.0,907381306
24545,177,223,5.0,907516215
24546,177,225,3.0,907381025
24547,177,230,4.0,907380884
24548,177,240,3.0,907381064
24549,177,256,3.0,907380138
24550,177,258,2.0,907380138
24551,177,288,3.0,907381132
24552,177,292,4.0,907380820
24553,177,293,5.0,907380710
24554,177,316,4.0,907380138
24555,177,319,4.0,907380682
24556,177,327,3.0,907380138
24557,177,329,4.0,907380055
24558,177,332,4.0,907381178
24559,177,338,4.0,907380203
24560,177,349,4.0,907380710
24561,177,350,4.0,907380820
24562,177,353,4.0,907380745
24563,177,356,5.0,907515749
24564,177,376,4.0,907381132
24565,177,377,4.0,907380964
